HANDLE	BLOCKNAME	EQUIP-DESIGNATION	EQUIP-LOCATION	EQUIP-ELEC-PROP	PRE-DESIGNATION	PRE-DESIGNATION-LOCATION	NEXT-DESIGNATION	NEXT-DESIGNATION-LOCATION	DWG	DATE	NO._OF_CCT'S	PREVIOUS_ID	EQUIP-DESIG.	EQUIP-LOC	FUSE_INPACITY	FUSE_INPACITY1	MOTOR-HP	EQUIP-ID	EQUIP-LOCATION1	EQUIP-PROPERTIES1
'1E37	_U59	BTR17	B1024-MEZZ	150kVA 600V>120/208V/3PH/4W	BSDP08-BMB141	B2041-1	BSPT13	B1024-MEZZ	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1E22	_U60	BPP202	B1016	225AR/AT 347/600V/3PH/3W	BSDP08-BMB148	B2041-1	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1E0D	_U59	BTR18	B2041-1	150kVA  600V>120/208V3PH/4W	BSDP08-BMB140	B2041-1	BSDP15	B2041-1	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1DF8	_U61	BMB141	B2041-1	175AR/AT 347/600V/3PH/4W	BSDP08	B2041-1	BTR17	B1024-MEZZ	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1DE3	_U55	BMB148	B2041-1	225AR/AT 347/600V/3PH/4W	BSDP08	B2041-1	BPP202	B1016	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1DCE	_U65	BMB140	B2041-1	175AR/AT 347/600V/3PH/4W	BSDP08	B2041-1	BTR18	B2041-1	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1DB9	_U57	BMB150	B2041-1	400AR/AT 347/600V/3PH/4W	BSDP05-BMB93	B1034	BSDP08	B2041-1	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1DA1	_U58	BMB03	B1034	800AR/700AT 347/600V/3PH/4W	BMDP01	B1034	BCH01	B1039	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	BSDP08	B2041-1	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1D8C	_U55	BMB93	B1034	400AR/AT 347/600V/3PH/4W	BSDP05	B1034	BSDP08/BMB150	B2041-1	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1D77	_U57	BMB128	B2043	400AR/AT 347/600V/3PH/4W	BSDP05-BMB92	B1034	BSDP07	B2043	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1D4A	_U56	BMB92	B1034	400AR/AT 347/600V/3PH/4W	BSDP05	B1034	BSDP07	B2043	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1D32	_U51	BPP04	B1037	225AR 120/208V/3PH/4W	BSDP06-BMB105	B1034	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1D1D	_U41	BMB105	B1034	150AR/AT 120/208V/3PH/4W	BSDP06	B1034	BPP04	B1037	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1D08	_U51	BPP05	B1037	225AR 120/208V/3PH/4W	BSDP06-BMB104	B1034	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1CF3	_U41	BMB104	B1034	150AR/AT 120/208V/3PH/4W	BSDP06	B1034	BPP05	B1037	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1CDE	_U51	BPP01	B1034	225AR 120/208V/3PH/4W	BSDP06-BMB103	B1034	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1CC9	_U41	BMB103	B1034	150AR/AT 120/208V/3PH/4W	BSDP06	B1034	BPP01	B1034	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1CB4	_U51	BPP02	B1039	225AR 120/208V/3PH/4W	BSDP06-BMB102	B1034	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1C9F	_U41	BMB102	B1034	150AR/AT 120/208V/3PH/4W	BSDP06	B1034	BPP02	B1039	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1C8A	_U51	BPP03	B2043	225AR 120/208V/3PH/4W	BSDP06-BMB100	B1034	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1C75	_U51	BEP06	B1024-MEZZ	225AR 120/208V/3PH/4W	BSDP06-BMB98	B1034	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1C60	_U41	BMB100	B1034	150AR/AT 120/208V/3PH/4W	BSDP06	B1034	BPP03	B2043	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1C4B	_U41	BMB98	B1034	150AR/AT 120/208V/3PH/4W	BSDP06	B1034	BEP06	B1024-MEZZ	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1C33	_U50	BMB03	B1034	800AR/700AT 347/600V/3PH/4W	BMDP01	B1034	BCH01	B1039	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	BSDP06	B1034	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1C1D	_U49	BTR01	B1034	150kVA 600V - 120/208V 3PH/4W	BSDP05-BMB91	B1034	BSDP06	B1034	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1C08	_U55	BMB91	B1034	250AR/200AT 347/600V/3PH/4W	BSDP05	B1034	BTR01	B1034	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1BDB	_U54	BMB90	B1034	400AR/AT 347/600V/3PH/4W	BSDP05	B1034	BMCC01	B1039	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1BBD	_U46	BLP01	B1037	100AR/AT 347/600V/3PH/4W	BSDP05-BMB74	B1034	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: N/A	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1BA8	_U53	BMB74	B1034	100AR/100AT 347/600V/3PH/4W	BSDP05	B1034	BLP01	B1037	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1B93	_U44	BMB41	B1041-4	1200AR/AT 347/600V/3PH/3W	BMB07/BMDP01	B1034	BSDP02	B1041-4	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1B7E	_U45	APP39	A2002	450AR/350AT 120/208V/3PH/4W	AMDP01-CELL04-AMB48	    A1005	MULTIFEEDS SEE LEGEND		DWG. A ELEC SLD	02/18/2011	# CCT:N/A	PREV. ID: (CNE4)	BSDP05	B1034	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1B69	_U43	APP39	A2002	450AR/350AT 120/208V/3PH/4W	AMDP01-CELL04-AMB48	    A1005	MULTIFEEDS SEE LEGEND		DWG. A ELEC SLD	02/18/2011	# CCT:N/A	PREV. ID: (CNE4)	BSDP02	B1041-4	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1B4D	_U41	BMB08	B1034	800AR/AT 347/600V/3PH/4W	BMDP01	B1034	TMB300/TMDP01	T4001	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1B38	_U41	BMB07	B1034	1200AR/1000AT 347/600V/3PH/4W	BMDP01	B1034	BMB41/BSDP02	B1041-4	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1B23	_U42	BMB04	B1034	800AR/600AT 347/600V/3PH/4W	BMDP01	B1034	BSDP05	B1034	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1B0E	_U41	BMB03	B1034	800AR/700AT 347/600V/3PH/4W	BMDP01	B1034	BCH01	B1039	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1AF9	_U40	APP39	A2002	450AR/350AT 120/208V/3PH/4W	AMDP01-CELL04-AMB48	    A1005	MULTIFEEDS SEE LEGEND		DWG. A ELEC SLD	02/18/2011	# CCT:N/A	PREV. ID: (CNE4)	BMDP01	B1034	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1AE4	_U40	APP39	A2002	450AR/350AT 120/208V/3PH/4W	AMDP01-CELL04-AMB48	    A1005	MULTIFEEDS SEE LEGEND		DWG. A ELEC SLD	02/18/2011	# CCT:N/A	PREV. ID: (CNE4)	BMDP01	B1034	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1ACE	_U35	B_BLOCK_TX2	B BLDG	600V 3P/4W	LONDON HYDRO		BMB02	B1034	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1AB9	_U38	B_BLOCK_TX1	B BLDG	600V 3P/4W	LONDON HYDRO		BMB01	B1034	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1AA4	_U39	BMB02	B1034	2000AR/1200AT 347/600V/3PH/4W	BSS02	B BLDG	BMDP02	B1034	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1A8F	_U36	BTB01	B1034	2000AR/1200AT 347/600V/3PH/4W	BMB01/BMB02	B1034	BSS01/BSS02	B1034	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1A7A	_U39	BMB01	B1034	2000AR/1200AT 347/600V/3PH/4W	BSS01	B BLDG	BMDP01	B1034	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
