HANDLE	BLOCKNAME	EQUIP-DESIGNATION	EQUIP-LOCATION	EQUIP-ELEC-PROP	PRE-DESIGNATION	PRE-DESIGNATION-LOCATION	NEXT-DESIGNATION	NEXT-DESIGNATION-LOCATION	DWG	DATE	NO._OF_CCT'S	PREVIOUS_ID	EQUIP-DESIG.	EQUIP-LOC	FUSE_INPACITY	FUSE_INPACITY1	MOTOR-HP	EQUIP-ID	EQUIP-LOCATION1	EQUIP-PROPERTIES1
'3E40	_U113	BDIS47	B1041-2	100AR/80AF 120/208V/3PH/4W	BSPT12	B1041-2			DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 80A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'3E12	_U113	BDIS46	B1041-2	100AR/80AF 120/208V/3PH/4W	BSPT12	B1041-2			DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 80A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'3D68	*U129	MMB01	M1019	150A/600V/3PH/3W	MSDP05	M1019	MDIS05	M1002	DWG.#	  /  /	# CTT:	PREV. ID#	BSPT12	B1014-2	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'3B90	_U96	BMB24	B1041-4	400AR/AT 347/600V/3PH/4W	BSDP02	B1041-4			DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'351E	_U126	BWELDSTNS_11-20	   B1013-4	30AR/AT 347/600V/2PH	BWELDSTNS_1-10_BKR	     B1013-4			DWG. B ELEC SLD	02/15/2012	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'3509	_U126	BWELDSTNS_1-10	   B1013-4	30AR/AT 347/600V/2PH	BWELDSTNS_11-20_BKR	     B1013-4			DWG. B ELEC SLD	02/15/2012	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'34F4	_U97	BWELDSTNS_1-10_BKR	     B1013-4	30AR/AT 347/600V/2PH	BPP-07	B1013-4	BWELDSTNS_11-20	B1013-4	DWG. B ELEC SLD	02/15/2012	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'34DD	_U97	BWELDSTNS_11-20_BKR	     B1013-4	30AR/AT 347/600V/2PH	BPP-08	B1013-4	BWELDSTNS_1-10	B1013-4	DWG. B ELEC SLD	02/15/2012	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'34C8	_U60	BPP-07	B1013-4	250AR/200AT 347/600V 3P/3W	BPP201-BKR32/34/36	    B1013-4	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	02/15/2012			D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'34B3	_U60	BPP-08	B1013-4	250AR/200AT 347/600V 3P/3W	BPP201-BKR38/40/42	    B1013-4	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	02/15/2012			D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'311A	_U97	BPP44-BKR38/40/42	   B1013	100AR/AT 120/208V/3PH/4W	BPP44	B1013	BPP45	B1013	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'3105	_U97	BPP26-BKR62/64/66	B1002	50AR/AT 120/208V/3PH/4W	BPP26	B1002	BPP200	B1002	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'30ED	_U113	BDIS48	B1041	100AR/70AF 120/208V/3PH/4W	BSDP10-BKR05	B1041-4	CNC MACHINE SPT	B1041	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 70A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'30D8	_U97	BSDP10-BKR05	B1041-4	90AR/AT 120/208V/3PH/4W	BSDP10	B1041-4	BDIS48	B1041	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'30BC	_U60	BEP04	B1015-MEZZ	150AR/AT 120/208V/3PH/4W	BSDP04-BMB69	B2042	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'30A7	_U97	BMB69	B2042	150AR/AT 120/208V/3PH/4W	BSDP04	B2042	BEP04	B1015-MEZZ	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'3091	_U60	BEPO3	B1011-MEZZ	150AR/AT 120/208V/3PH/4W	BSDP04-BMB66	B2042	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'307C	_U97	BMB66	B2042	150AR/AT 120/208V/3PH/4W	BSDP04	B2042	BEP03	B1011-MEZZ	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'3067	_U60	BPP35	B1010	225AR 120/208V/3PH/4W	BSDP04-BMB73	B2042	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'3052	_U60	BPP34	B1009	225AR/150AT 120/208V/3PH/4W	BSDP04-BMB72	B2042	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'303D	_U60	BPP39	B1012	225AR 120/208V/3PH/4W	BSDP04-BMB71	B2042	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'3028	_U60	BEP05	B2042	150AR 120/208V/3PH/4W	BSDP04-BMB68	B2042	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'3013	_U60	BEP02	B1007-1	225AR/150AT 120/208V/3PH/4W	BSDP04-BMB67	B2042	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2FFE	_U60	BEP01	B1001-MEZZ	150AR/AT 120/208V/3PH/4W	BSDP04-BMB65	B2042	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2FE9	_U97	BMB73	B2042	150AR/AT 120/208V/3PH/4W	BSDP04	B2042	BPP35	B1010	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2FD4	_U97	BMB72	B2042	150AR/AT 120/208V/3PH/4W	BSDP04	B2042	BPP34	B1009	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2FBF	_U97	BMB71	B2042	200AR/AT 120/208V/3PH/4W	BSDP04	B2042	BPP39	B1012	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2FAA	_U97	BMB68	B2042	150AR/AT 120/208V/3PH/4W	BSDP04	B2042	BEP05	B2042	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2F95	_U97	BMB67	B2042	150AR/AT 120/208V/3PH/4W	BSDP04	B2042	BEP02	B1007-1	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2F80	_U97	BMB65	B2042	150AR/AT 120/208V/3PH/4W	BSDP04	B2042	BEP01	B1001-MEZZ	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2F68	_U97	BPP19-BKR1/3/5	B1082-4	175AR/AT 120/208V/3PH/4W	BPP19	B1082-4	BPP20	B1082	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2F53	_U119	BDIS21	B2042	100AR/70AF 120/208V/2PH/3W	BSDP12-BKR08	B2042	BPP17	B1005-1	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2F3B	_U118	BMB51	B2042	800AR/AT 347/600V/3PH/4W	BSDP02-BMB42	B1041-4	BSDP03	B2042	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2F26	_U60	BPP20	B1082	200AR/175AT 120/208V/3PH/4W	BPP19-BKR1/3/5	B1082-4	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2EFA	_U111	BDIS43	B1014-2	200AR/AT 120/208V/3PH/4W	BSDP10-BKR01	B1041-4	BSPT12	B1014-2	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2EE5	_U60	BPP06	B1041-7	100AR/AT 120/208V/3PH/4W	BSDP10-BKR08	B1041-4	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
