HANDLE	BLOCKNAME	EQUIP-DESIGNATION	EQUIP-LOCATION	EQUIP-ELEC-PROP	PRE-DESIGNATION	PRE-DESIGNATION-LOCATION	NEXT-DESIGNATION	NEXT-DESIGNATION-LOCATION	DWG	DATE	NO._OF_CCT'S	PREVIOUS_ID	EQUIP-DESIG.	EQUIP-LOC	FUSE_INPACITY	FUSE_INPACITY1	MOTOR-HP	EQUIP-ID	EQUIP-LOCATION1	EQUIP-PROPERTIES1
'271D	_U42	DLP02	D1022	100AR/AT 347/600V/3PH/4W	DMB50	D1022	MULTI FEEDS SEE LEGEND		DWG. D ELEC SLD	03/28/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'26B1	_U42	DPP14	D1028	225AR/200AF 120/208V/3PH/4W	DDIS14	D1028-MEZZ	MULTI FEEDS SEE LEGEND		DWG. D ELEC SLD	03/28/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'269C	_U91	DDIS14	D1028-MEZZ	200AR/AF/3PH/4W	DTR08	D1028-MEZZ	DPP14	D1028	DWG. D ELEC SLD	03/29/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 200A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2687	_U40	DTR08	D1028-MEZZ	75KVA/600>120/208V/3PH/4W	DMB18	D1022	DDIS14	D1028 MEZZ	DWG. D ELEC SLD	03/29/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2672	_U42	DLP01	D1022	200AR/100AT 600V/3PH/4W	DMB42	D1022	MULTI FEEDS SEE LEGEND		DWG. D ELEC SLD	03/28/2011	# CCT:N/A	PREV. ID: (1D0)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'265D	_U103	DMB50	D1022	200AR/100AT 600V/3PH/4W	DMDP01	D1022	DLP02	D1022	DWG. D ELEC SLD	03/28/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2648	_U86	DMB49	D1022	100AR/AT 600V/3PH/4W	DMDP01	D1022	DMCC01	D2040	DWG. D ELEC SLD	03/28/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'261E	_U93	DMB47	D1022	1000AR/AT 600V/3PH/4W	DMDP01	D1022	DDIS100/DDIS101	D2040	DWG. D ELEC SLD	03/28/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2609	_U94	DMB42	D1022	100AR/AT 600V/3PH/4W	DMDP01	D1022	DLP01	D1022	DWG. D ELEC SLD	03/28/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'25DF	_U92	DMB31	D1022	400AR/AT 600V/3PH/4W	DMDP01	D1022	DTR01	D1022	DWG. D ELEC SLD	03/28/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'25CA	_U139	DMB18	D1022	250AR/200AT 347/600V/3PH/4W	DMDP01	D1022	DTR08	D1028-MEZZ	DWG. D ELEC SLD	03/28/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'25B5	_U82	DMB14	D1022	100AR/AT 347/600V/3PH/4W	DMDP01	D1022	D ELEVATOR	D1019-1	DWG. D ELEC SLD	03/28/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'25A0	_U83	DMB11	D1022	400AR/AT 347/600V/3PH/4W	DMDP01	D1022	DSPT01	D2040	DWG. D ELEC SLD	03/28/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'258B	_U98	DMB09	D1022	200AR/AT 347/600V/3PH/4W	DMDP01	D1022	DATS01	D1022	DWG. D ELEC SLD	03/28/11	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2570	_U77	APP39	A2002	450AR/350AT 120/208V/3PH/4W	AMDP01-CELL04-AMB48	    A1005	MULTIFEEDS SEE LEGEND		DWG. A ELEC SLD	02/18/2011	# CCT:N/A	PREV. ID: (CNE4)	DMDP01	D1022	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'255B	_U144	DMB01	D1022	5000AR/4000AT 347/600V/3PH/4W	D SUBSTATION TRANS.	    D SUBSTATION	DMDP01	D1022	DWG. D ELEC SLD	03/28/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2546	_U45	D SUBSTATION TRANS.	     D SUBSTATION	2500kVA  27600V > 600V/3PH/4W	D MAIN HV SW	D SUBSTATION	DMB01	D1022	DWG. D ELEC SLD	03/28/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2531	_U54	D MAIN HV SWITCH	   D SUBSTATION	600AR/100AF 27600V/3PH/3W	LONDON HYDRO		D SUBSTATION TRANS.	   D SUBSTATION	DWG. D ELEC SLD	03/28/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 100A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'251C	_U36	LONDON HYDRO		27600V 3P/4W	LONDON HYDRO		D MAIN HV SWITCH	  D SUBSTATION	DWG. D ELEC SLD	03/28/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2D2A	_U107	DLP24-13/15	D3015-EL	30AR/AT 347/600V/3PH/4W	DLP24	D3015-EL	ADIS09	A1005	DWG. D ELEC SLD	05/19/2011	# CCT:N/A	PREV. ID: (1D0)	DMDP02	D1022	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2D14	_U42	DEP09	D3016	100AR 120/208V/3PH/4W	DTR32	D3016	MULTI FEEDS SEE LEGEND		DWG. D ELEC SLD	05/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2CFF	_U40	DTR32	D3016	10kVA/ 600>120/208V/3PH/4W	DLP24-14/16/18	D3015-EL	DEP09	D3016	DWG. D ELEC SLD	05/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2CEA	_U102	DLP 24-14/16/18	D3015-EL	20AR/AT 347/600V/3PH/4W	DLP24	D3015-EL	DTR32	D3016	DWG. D ELEC SLD	05/18/2011	# CCT:N/A	PREV. ID: (1D0)	DMDP02	D1022	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2CA6	_U107	DLP21-14,16,18	D2016-EL	30AR/AT 347/600V/3PH/4W	DLP21	D2016-EL	FDIS07	F2002-1	DWG. D ELEC SLD	05/19/2011	# CCT:N/A	PREV. ID: (1D0)	DMDP02	D1022	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2C91	_U102	DLP 21-7/9/11	D2016-EL	20AR/AT 347/600V/3PH/4W	DLP21	D2016-EL	DTR12	D1043-EL	DWG. D ELEC SLD	05/24/2011	# CCT:N/A	PREV. ID: (1D0)	DMDP02	D1022	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2C7C	_U42	DEP05	D1043-1 	60AR 120/208V/3PH/4W	DTR12	D1043-1	MULTI FEEDS SEE LEGEND		DWG. D ELEC SLD	05/24/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2C67	_U40	DTR12	D1043-1	15kVA/600>120/208V/3PH/4W	DLP21-7/9/11	D2016-EL	DEP05	D1043-1	DWG. D ELEC SLD	05/24/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2B69	_U42	DPP10	D1027-1	225AR 120/208V/3PH/4W	DTR09	D1027-1	MULTI FEEDS SEE LEGEND		DWG. D ELEC SLD	03/28/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
