HANDLE	BLOCKNAME	EQUIP-DESIGNATION	EQUIP-LOCATION	EQUIP-ELEC-PROP	PRE-DESIGNATION	PRE-DESIGNATION-LOCATION	NEXT-DESIGNATION	NEXT-DESIGNATION-LOCATION	DWG	DATE	NO._OF_CCT'S	PREVIOUS_ID	EQUIP-DESIG.	EQUIP-LOC	FUSE_INPACITY	FUSE_INPACITY1	MOTOR-HP	EQUIP-ID	EQUIP-LOCATION1	EQUIP-PROPERTIES1
'18BC	_U126	DLP01	D1022	200AR/100AT 600V/3PH/4W	DMB42	D1022	MULTI FEEDS SEE LEGEND		DWG. D ELEC SLD	03/28/2011	# CCT:N/A	PREV. ID: (1D0)	HEP01	H1003 E	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'18A7	_U111	HTR04	H1003 E	30KVA//600>120/208V/3PH/4W	HDIS01	H1003	HEP01	H1003	DWG. H ELEC SLD	28/07/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1892	_U110	HDIS01	H1003 E	60AR/AF/347/600V/3PH/4W	HSPT01	H1003	HTR04	H1003	DWG. H ELEC SLD	28/07/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 60A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1864	_U125	HATS01	H1003 E	100AR/AT/347/600V/3PH/4W	DEDP01-DIS22		HSPT01	H1003	DWG. H ELEC SLD	28/07/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'184F	_U124	HATS01	H1003 E	100AR/AT/347/600V/3PH/4W	HMB11	H1003	HSPT01	H1003	DWG. H ELEC SLD	28/07/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'183A	_U150	HMB11	H1003 E	100AR/AT/347/600V/3PH/4W	HMDP01	H1003	HATS01	H1003	DWG. H ELEC SLD	28/07/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1825	_U106	HLP04	H1003	225AR/100AT/347/600V/3PH/4W	HMB12	H1003	MULTIFEEDS SEE LEGEND		DWG. H ELEC SLD	28/07/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1810	_U106	HLP05	H1003	100AR/AT/120/208V/3PH/4W	HMB31	H1003	MULTIFEEDS SEE LEGEND		DWG. H ELEC SLD	28/07/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'17FB	_U106	HEP03	H1003	100AR/AT/120/208V/3PH/4W	HMB29	H1003	MULTIFEEDS SEE LEGEND		DWG. H ELEC SLD	28/07/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'17E6	_U109	HMB31	H1003	100AR/AT/120/208V/3PH/4W	HSDP01	H1003	HLP05	H1003	DWG. H ELEC SLD	28/07/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'17D1	_U109	HMB29	H1003	100AR/AT/120/208V/3PH/4W	HSDP01	H1003	HEP03	H1003	DWG. H ELEC SLD	28/07/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'17BC	_U131	HMB27	H1003	400AR/AT/120/208V/3PH/4W	HSDP01	H1003	HSPT04	H2003-EL	DWG. H ELEC SLD	28/07/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'17A7	_U131	HMB26	H1003	400AR/AT/120/208V/3PH/4W	HSDP01	H1003	HSPT03	H1003-EL	DWG. H ELEC SLD	28/07/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1792	_U131	HMB25	H1003	400AR/AT/120/208V/3PH/4W	HSDP01	H1003	HSPT02	H3003-EL	DWG. H ELEC SLD	28/07/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'177A	_U219	DLP01	D1022	200AR/100AT 600V/3PH/4W	DMB42	D1022	MULTI FEEDS SEE LEGEND		DWG. D ELEC SLD	03/28/2011	# CCT:N/A	PREV. ID: (1D0)	HSDP01	H1003	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1764	_U111	HTR01	H1003	225KVA//600>120/208V/3PH/4W	HMB06	H1003	HSDP01	H1003	DWG. H ELEC SLD	28/07/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'174F	_U109	HMB14	H1003	70AR/AT/347/600V/3PH/4W	HMDP01	H1003	HDIS02	H1017	DWG. H ELEC SLD	28/07/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'173A	_U109	HMB12	H1003	100AR/AT/347/600V/3PH/4W	HMDP01	H1003	HLP04	H1003	DWG. H ELEC SLD	28/07/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1725	_U109	HMB09	H1003	100AR/AT/347/600V/3PH/4W	HMDP01	H1003	HLP03	3003-EL	DWG. H ELEC SLD	28/07/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'170D	_U109	HMB07	H1003	100AR/AT/347/600V/3PH/4W	HMDP01	H1003	HLP02	2003-EL	DWG. H ELEC SLD	28/07/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'16F8	_U109	HMB05	H1003	100AR/AT/347/600V/3PH/4W	HMDP01	H1003	HLP01	H1003-EL	DWG. H ELEC SLD	28/07/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'16E3	_U134	HMB06	H1003	400AR/AT/347/600V/3PH/4W	HMDP01	H1003	HTR01	H1003	DWG. H ELEC SLD	28/07/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'16CE	_U109	HMB04	H1003	400AR/AT/347/600V/3PH/4W	HMDP01	H1003	HEP13	H4001	DWG. H ELEC SLD	28/07/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'16B9	_U121	LONDON HYDRO 	H COURTYARD	1600AR/800AT/347/600V 3P/4W	LONDON HYDRO		HMB01	H1003	DWG. H ELEC SLD	28/07/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'16A4	_U109	KMB01	H1003	400AR/AT/347/600V/3PH/4W	HMDP01	H1003	KEP01	K1008	DWG. H ELEC SLD	28/07/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'168F	_U136	HMB02	H1003	800AR/AT/347/600V/3PH/4W	HMDP01	H1003	HSDP02	H1028	DWG. H ELEC SLD	28/07/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1677	_U122	DLP01	D1022	200AR/100AT 600V/3PH/4W	DMB42	D1022	MULTI FEEDS SEE LEGEND		DWG. D ELEC SLD	03/28/2011	# CCT:N/A	PREV. ID: (1D0)	HMDP01	H1003	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1662	_U123	HMB01	H1003	1600AR/800AT/347/600V/3PH/4W	HSS01	H COURTYARD	HMDP01	H1003	DWG. H ELEC SLD	28/07/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
