HANDLE	BLOCKNAME	EQUIP-DESIGNATION	EQUIP-LOCATION	EQUIP-ELEC-PROP	PRE-DESIGNATION	PRE-DESIGNATION-LOCATION	NEXT-DESIGNATION	NEXT-DESIGNATION-LOCATION	DWG	DATE	NO._OF_CCT'S	PREVIOUS_ID	EQUIP-DESIG.	EQUIP-LOC	FUSE_INPACITY	FUSE_INPACITY1	MOTOR-HP	EQUIP-ID	EQUIP-LOCATION1	EQUIP-PROPERTIES1
'1F6F	_U133	CPP24-BKR04	C2015	150AR/AT 120/208V/3PH/4W	CPP24	C2015	CCTR06	C2015	DWG. C ELEC SLD	15/06/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1F57	_U116	CPP24-BKR03	C2015	70AR/AT 120/208V/3PH/4W	CPP24	C2015	CPP25	C2001	DWG. C ELEC SLD	15/06/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1F42	_U116	CPP24-BKR02	C2015	125AR/AT 120/208V/3PH/4W	CPP24	C2015	CPP11	C1004	DWG. C ELEC SLD	15/06/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1F2D	_U75	CPP24-BKR01	C2015	125AR/AT 120/208V/3PH/4W	CPP24	C2015	CPP09	C1004	DWG. C ELEC SLD	15/06/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1F18	_U119	CPP24	C2015	400AR/ 120/208V/3PH/4W	CTR10	C2015	MULTIFEEDS SEE LEGEND		DWG. C ELEC SLD	15/06/2011	# CCT:N/A	PREV. ID: (PP)	CPP24	C2015	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1F03	_U117	CTR10	C2015	75KvA/600>120/208V/3PH/4W	CPP23-BKR01	C2015	CPP24	C2015	DWG. C ELEC SLD	15/06/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1EEC	_U75	CPP23-BKR01	C2015	90AR/AT 347/600V/3PH/3W	CPP23	C2015	CTR10	C2015	DWG. C ELEC SLD	15/06/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1ED7	_U112	CPP23	C2015	225AR/150AT 600V/3PH/3W	CSDP01-BKR02	C2016	MULTIFEEDS SEE LEGEND		DWG. C ELEC SLD	15/06/2011	# CCT:N/A	PREV. ID: (2Y)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1EC2	_U116	CPP22-BKR01	C2017	90AR/AT 120/208V/3PH/4W	CPP22	C2017	CPP04	C1032	DWG. C ELEC SLD	15/06/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1EAC	_U116	CPP22-BKR02	C2017	70AR/AT 120/208V/3PH/4W	CPP22	C2017	CPP05	C1032	DWG. C ELEC SLD	15/06/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1E97	_U128	CPP22	C2017	225AR 120/208V/3PH/4W	CTR08	C2017	MULTIFEEDS SEE LEGEND		DWG. C ELEC SLD	15/06/2011	# CCT:N/A	PREV. ID: (SS)	CPP22	C2017	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1E82	_U117	CTR08 (SS)	C2017	45KvA/600>120/208V/3PH/4W	CPP21-BKR01	C2017	CPP22	C2017	DWG. C ELEC SLD	15/06/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1E6D	_U116	CPP21-BKR01	C2017	50AR/AT 347/600V/3PH/3W	CPP21	C2017	CTR08	C2017	DWG. C ELEC SLD	15/06/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1E58	_U112	CPP21	C2017	225AR/90AT 600V/3PH/3W	CSDP01-BKR07	C2016	MULTIFEEDS SEE LEGEND		DWG. C ELEC SLD	15/06/2011	# CCT:N/A	PREV. ID: (1Y)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1E43	_U75	CSDP01-BKR08	C2016	40AR/AT 347/600V/3PH/3W	CSDP01	C2016	CTR07	C2016	DWG. C ELEC SLD	15/06/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1E2E	_U118	CSDP01-BKR07	C2016	90AR/AT 347/600V/3PH/3W	CSDP01	C2016	CPP21	C2017	DWG. C ELEC SLD	15/06/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1E19	_U152	CSDP01-BKR06	C2016	225AR/AT 347/600V/3PH/3W	CSDP01	C2016	CPP02	C1034	DWG. C ELEC SLD	15/06/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1E04	_U135	CSDP01-BKR05	C2016	175AR/AT 347/600V/3PH/3W	CSDP01	C2016	PDIS01	OUTDOOR WASHRM ELEC	DWG. C ELEC SLD	15/06/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1DEF	_U75	CSDP01-BKR02	C2016	150AR/AT 347/600V/3PH/3W	CSDP01	C2016	CPP23	C2015	DWG. C ELEC SLD	15/06/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1DDA	_U121	CSDP01-BKR01	C2016	175AR/AT 347/600V/3PH/3W	CSDP01	C2016	CPP26	C2014	DWG. C ELEC SLD	15/06/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1DC5	_U114	DLP01	D1022	200AR/100AT 600V/3PH/4W	DMB42	D1022	MULTI FEEDS SEE LEGEND		DWG. D ELEC SLD	03/28/2011	# CCT:N/A	PREV. ID: (1D0)	CSDP01	C2016	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1DAC	_U112	CEP02	C1036-4	225A 120/208V/3PH/4W	CTR01	C1036-4	MULTIFEEDS SEE LEGEND		DWG. C ELEC SLD	14/06/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1D97	_U112	CEP01	C1036-4	225A 120/208V/3PH/4W	CTR01	C1036-4	MULTIFEEDS SEE LEGEND		DWG. C ELEC SLD	14/06/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1D82	_U111	CTR01	C1036-4	45KVA 600>120/208V/3PH/4W	CMB03	C1036-4	CEP01/CEP02	C1036-4	DWG. C ELEC SLD	14/06/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1D6A	_U143	CMB09	C1036-4	200A 347/600V/3PH/4W	CMDP01	C1036-4	CPP01	C1036-4	DWG. C ELEC SLD	14/06/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1D55	_U149	CMB03	C1036-4	60A 600V/3PH/3W	CMDP01	C1036-4	CTR01	C1036-4	DWG. C ELEC SLD	14/06/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1D40	_U130	CMB01	C1036-4	1200A/347/600V/3PH/4W	CSS01	C BUILDING	CMDP01	C 1036-4	DWG. C ELEC SLD	14/06/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1D2B	_U110	DLP01	D1022	200AR/100AT 600V/3PH/4W	DMB42	D1022	MULTI FEEDS SEE LEGEND		DWG. D ELEC SLD	03/28/2011	# CCT:N/A	PREV. ID: (1D0)	CMDP01	C1036-4	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1D16	_U113	CMB02	C1036-4	600A 347/600V/3PH/4W	CMDP01	C1036-4	CSDP01	C2016	DWG. C ELEC SLD	14/06/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1CFD	_U109	LONDON HYDRO	C BUILDING	600V 3P/4W	LONDON HYDRO		CMB01	C1036-4	DWG. C ELEC SLD	14/06/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
